'attr_id1','attr_id2','schema_matching_similarity_score'
1144,1251,0.52
1145,1251,0.64
1170,1251,0.64
104,1252,0.58
104,1253,0.58
107,1253,0.57
860,1253,0.73
104,1254,0.57
107,1254,0.57
860,1254,0.51
104,1255,0.57
107,1255,0.57
104,1256,0.8
107,1256,0.61
109,1256,0.53
104,1257,0.79
107,1257,0.61
109,1257,0.55
939,1257,0.54
104,1258,0.61
107,1258,0.6
999,1261,0.55
100,1268,0.88
102,1268,0.78
105,1268,0.55
814,1268,0.9
818,1268,0.61
834,1268,0.68
935,1268,0.67
936,1268,0.88
938,1268,0.81
972,1268,0.64
973,1268,0.73
975,1268,0.75
1060,1268,0.78
1132,1268,0.88
1138,1268,0.67
1153,1268,0.67
1155,1268,0.67
1156,1268,0.76
1159,1268,0.7
1204,1268,0.65
1215,1268,0.86
1217,1268,0.89
100,1269,0.66
102,1269,0.78
105,1269,0.6
106,1269,0.91
108,1269,0.67
486,1269,0.58
834,1269,0.52
854,1269,0.51
857,1269,0.65
935,1269,0.69
936,1269,0.53
938,1269,0.67
942,1269,0.58
973,1269,0.91
975,1269,0.96
1060,1269,0.92
1074,1269,0.65
1132,1269,0.52
1135,1269,0.64
1154,1269,0.59
1157,1269,0.59
1161,1269,0.58
1162,1269,0.58
1204,1269,0.68
1215,1269,0.56
1217,1269,0.51
1268,1269,0.52
479,1270,0.61
499,1270,0.61
110,1271,0.69
502,1271,0.56
842,1271,0.57
844,1271,0.57
846,1271,0.6
110,1272,0.56
486,1272,0.51
506,1272,0.51
486,1274,0.52
844,1274,0.62
842,1275,0.56
844,1275,0.61
846,1275,0.59
851,1275,0.55
110,1276,0.72
486,1276,0.52
502,1276,0.7
802,1276,0.63
842,1276,0.58
844,1276,0.53
851,1276,0.64
971,1276,0.51
977,1276,0.62
110,1277,0.69
502,1277,0.56
842,1277,0.56
844,1277,0.57
846,1277,0.62
851,1277,0.55
110,1278,0.66
842,1278,0.51
844,1278,0.55
802,1279,0.52
972,1279,0.51
810,1280,0.52
844,1280,0.58
802,1281,0.55
842,1281,0.57
844,1281,0.57
846,1281,0.6
851,1281,0.59
110,1282,0.64
844,1282,0.65
972,1282,0.51
1170,1282,0.51
110,1283,0.71
502,1283,0.56
515,1283,0.55
842,1283,0.65
844,1283,0.59
846,1283,0.6
851,1283,0.61
972,1283,0.58
110,1284,0.62
502,1284,0.54
802,1284,0.51
844,1284,0.55
846,1284,0.63
110,1285,0.8
490,1285,0.53
502,1285,0.95
802,1285,0.55
971,1285,0.65
490,1286,0.51
502,1286,0.85
505,1286,0.52
510,1286,0.51
802,1286,0.56
808,1286,0.52
971,1286,0.65
972,1286,0.69
977,1286,0.71
490,1287,0.52
492,1287,0.51
502,1287,0.96
802,1287,0.52
808,1287,0.64
842,1287,0.53
845,1287,0.61
847,1287,0.53
971,1287,0.62
972,1287,0.71
977,1287,0.72
486,1288,0.51
802,1288,0.6
842,1288,0.58
844,1288,0.53
851,1288,0.53
110,1289,0.7
113,1289,0.52
115,1289,0.59
480,1289,0.57
500,1289,0.57
502,1289,0.75
802,1289,0.61
840,1289,0.6
842,1289,0.56
846,1289,0.52
850,1289,0.62
851,1289,0.65
972,1289,0.59
977,1289,0.68
506,1290,0.53
844,1290,0.62
110,1291,0.58
486,1291,0.51
506,1291,0.51
972,1292,0.52
486,1293,0.52
506,1293,0.52
844,1293,0.62
844,1294,0.53
972,1294,0.52
110,1295,0.64
844,1295,0.53
972,1295,0.52
110,1296,0.71
502,1296,0.56
515,1296,0.55
842,1296,0.65
844,1296,0.59
846,1296,0.6
851,1296,0.61
972,1296,0.58
486,1297,0.51
844,1297,0.61
1261,1297,0.51
110,1298,0.71
502,1298,0.53
502,1299,0.52
802,1299,0.52
842,1299,0.64
842,1300,0.64
844,1300,0.61
846,1300,0.59
502,1301,0.56
842,1301,0.53
844,1301,0.62
846,1301,0.62
851,1301,0.57
110,1302,0.55
844,1302,0.66
110,1303,0.7
502,1303,0.71
506,1303,0.51
842,1303,0.58
844,1303,0.54
846,1303,0.52
977,1303,0.6
110,1304,0.69
502,1304,0.54
802,1304,0.6
842,1304,0.56
486,1305,0.52
506,1305,0.52
802,1305,0.51
1204,1305,0.51
486,1306,0.51
506,1306,0.51
844,1306,0.55
846,1306,0.64
486,1307,0.51
802,1307,0.63
810,1307,0.62
840,1307,0.51
842,1307,0.58
844,1307,0.51
846,1307,0.52
851,1307,0.64
972,1307,0.61
977,1307,0.65
110,1308,0.64
844,1308,0.53
110,1309,0.69
502,1309,0.56
802,1309,0.52
842,1309,0.64
844,1309,0.6
846,1309,0.59
851,1309,0.58
972,1309,0.51
977,1309,0.52
110,1310,0.64
113,1310,0.57
115,1310,0.6
480,1310,0.56
500,1310,0.56
502,1310,0.79
802,1310,0.61
840,1310,0.59
842,1310,0.55
972,1310,0.63
486,1311,0.52
502,1311,0.68
506,1311,0.52
802,1311,0.63
810,1311,0.51
971,1311,0.51
842,1312,0.6
972,1312,0.53
486,1313,0.52
502,1313,0.71
802,1313,0.63
808,1313,0.51
810,1313,0.62
842,1313,0.58
844,1313,0.51
846,1313,0.51
851,1313,0.64
971,1313,0.51
977,1313,0.63
110,1314,0.65
502,1314,0.51
842,1314,0.56
844,1314,0.61
846,1314,0.59
851,1314,0.56
110,1315,0.7
502,1315,0.55
842,1315,0.65
844,1315,0.57
846,1315,0.67
851,1315,0.58
110,1316,0.58
506,1316,0.52
844,1316,0.57
846,1316,0.66
486,1317,0.54
506,1317,0.54
486,1318,0.51
506,1318,0.51
502,1319,0.51
810,1319,0.51
844,1319,0.57
846,1319,0.63
486,1320,0.53
802,1320,0.63
810,1320,0.62
842,1320,0.58
844,1320,0.52
851,1320,0.64
971,1320,0.52
977,1320,0.62
486,1321,0.51
844,1321,0.66
110,1322,0.72
502,1322,0.55
506,1322,0.51
842,1322,0.64
844,1322,0.61
846,1322,0.6
851,1322,0.55
972,1322,0.59
110,1323,0.67
844,1323,0.58
486,1324,0.52
506,1324,0.52
486,1325,0.53
506,1325,0.53
844,1325,0.63
486,1326,0.52
844,1326,0.63
110,1327,0.69
502,1327,0.53
842,1327,0.64
844,1327,0.59
846,1327,0.65
851,1327,0.54
972,1327,0.51
104,1328,0.63
105,1328,0.51
107,1328,0.62
111,1328,0.8
113,1328,0.59
115,1328,0.53
116,1328,0.58
492,1328,0.72
502,1328,0.57
504,1328,0.72
803,1328,0.55
856,1328,0.56
971,1328,0.74
974,1328,0.71
1134,1328,0.71
102,1329,0.75
834,1329,0.7
973,1329,0.73
975,1329,0.71
1060,1329,0.78
1135,1329,0.75
1137,1329,0.59
1138,1329,0.62
1141,1329,0.59
1153,1329,0.63
1268,1329,0.57
487,1331,0.52
488,1331,0.51
489,1331,0.59
490,1331,0.72
502,1331,0.56
504,1331,0.74
507,1331,0.52
508,1331,0.51
509,1331,0.59
510,1331,0.72
971,1331,0.57
972,1331,0.72
1134,1331,0.61
100,1332,0.79
102,1332,0.67
103,1332,0.62
105,1332,0.76
106,1332,0.7
108,1332,0.79
486,1332,0.81
487,1332,0.55
805,1332,0.64
806,1332,0.9
834,1332,0.56
835,1332,0.52
857,1332,0.75
861,1332,0.9
927,1332,0.82
935,1332,0.67
936,1332,0.79
938,1332,0.67
942,1332,0.75
971,1332,0.54
973,1332,0.54
975,1332,0.52
1060,1332,0.71
1074,1332,0.96
1132,1332,0.63
1155,1332,0.53
1158,1332,0.62
1163,1332,0.62
1166,1332,0.53
1170,1332,0.57
1204,1332,0.77
1268,1332,0.58
104,1333,0.72
107,1333,0.53
109,1333,0.62
809,1333,0.62
835,1333,0.69
886,1333,0.61
894,1333,0.61
918,1333,0.61
939,1333,0.66
1134,1333,0.68
1170,1333,0.58
1216,1333,0.6
1218,1333,0.6
1219,1333,0.61
1220,1333,0.8
1221,1333,0.61
1245,1333,0.6
1246,1333,0.6
1248,1333,0.61
1249,1333,0.79
100,1334,0.64
102,1334,0.57
103,1334,0.75
105,1334,0.77
106,1334,0.65
108,1334,0.65
486,1334,0.81
487,1334,0.7
805,1334,0.82
806,1334,0.89
835,1334,0.57
857,1334,0.75
927,1334,0.62
935,1334,0.57
936,1334,0.64
938,1334,0.59
942,1334,0.6
971,1334,0.57
1060,1334,0.71
1074,1334,0.95
1132,1334,0.56
1134,1334,0.83
1135,1334,0.52
1136,1334,0.74
1158,1334,0.51
1170,1334,0.78
1204,1334,0.79
100,1335,0.64
102,1335,0.57
103,1335,0.73
105,1335,0.77
106,1335,0.66
108,1335,0.66
486,1335,0.81
487,1335,0.71
506,1335,0.81
507,1335,0.71
805,1335,0.82
806,1335,0.88
835,1335,0.57
927,1335,0.62
935,1335,0.57
936,1335,0.64
938,1335,0.59
942,1335,0.6
1060,1335,0.71
1074,1335,0.95
1132,1335,0.56
1134,1335,0.83
1135,1335,0.52
1136,1335,0.74
1138,1335,0.52
1139,1335,0.66
1140,1335,0.62
1170,1335,0.77
1204,1335,0.79
100,1336,0.81
102,1336,0.67
103,1336,0.62
105,1336,0.75
106,1336,0.66
486,1336,0.81
487,1336,0.56
805,1336,0.63
806,1336,0.88
814,1336,0.62
834,1336,0.6
835,1336,0.53
857,1336,0.75
927,1336,0.83
935,1336,0.68
936,1336,0.8
938,1336,0.76
971,1336,0.56
972,1336,0.51
973,1336,0.54
975,1336,0.54
1060,1336,0.72
1074,1336,0.95
1132,1336,0.64
1134,1336,0.57
1135,1336,0.54
1136,1336,0.65
1137,1336,0.52
1139,1336,0.52
1155,1336,0.57
1158,1336,0.61
1170,1336,0.57
1204,1336,0.78
1268,1336,0.59
100,1337,0.77
102,1337,0.64
103,1337,0.63
105,1337,0.6
106,1337,0.7
108,1337,0.79
115,1337,0.51
116,1337,0.79
506,1337,0.56
834,1337,0.57
927,1337,0.83
935,1337,0.79
936,1337,0.76
938,1337,0.79
942,1337,0.77
971,1337,0.63
972,1337,0.62
973,1337,0.69
1060,1337,0.83
1074,1337,0.92
1132,1337,0.64
1134,1337,0.55
1135,1337,0.55
1136,1337,0.63
1137,1337,0.66
1139,1337,0.52
1155,1337,0.59
1156,1337,0.56
1158,1337,0.83
1159,1337,0.52
1160,1337,0.55
1163,1337,0.83
1164,1337,0.55
1170,1337,0.54
1215,1337,0.54
1217,1337,0.58
1268,1337,0.53
1269,1337,0.51
487,1338,0.57
805,1338,0.57
809,1338,0.89
835,1338,0.93
886,1338,0.57
894,1338,0.57
1134,1338,0.92
1170,1338,0.9
1216,1338,0.87
1218,1338,0.89
1219,1338,0.57
1220,1338,0.59
1221,1338,0.59
1222,1338,0.6
1223,1338,0.56
1224,1338,0.59
1225,1338,0.56
1226,1338,0.56
1227,1338,0.56
1228,1338,0.87
1229,1338,0.6
1230,1338,0.86
104,1339,0.64
107,1339,0.67
835,1339,0.81
1134,1339,0.8
1170,1339,0.78
1231,1339,0.52
1240,1339,0.77
1241,1339,0.61
1242,1339,0.61
487,1340,0.82
805,1340,0.89
806,1340,0.68
809,1340,0.82
835,1340,0.9
860,1340,0.51
861,1340,0.52
1074,1340,0.77
1134,1340,0.94
1136,1340,0.76
1139,1340,0.51
1140,1340,0.62
1142,1340,0.62
1170,1340,0.95
1216,1340,0.59
1218,1340,0.79
1228,1340,0.71
1230,1340,0.59
100,1341,0.54
103,1341,0.76
105,1341,0.74
108,1341,0.64
116,1341,0.64
117,1341,0.75
506,1341,0.76
507,1341,0.81
835,1341,0.68
927,1341,0.51
971,1341,0.54
1060,1341,0.52
1074,1341,0.81
1134,1341,0.85
1136,1341,0.75
1170,1341,0.91
1204,1341,0.76
487,1342,0.81
507,1342,0.81
805,1342,0.64
809,1342,0.72
835,1342,0.81
1134,1342,0.84
1136,1342,0.6
1140,1342,0.58
1170,1342,0.83
1216,1342,0.52
1218,1342,0.63
1228,1342,0.52
100,1343,0.81
102,1343,0.66
103,1343,0.61
105,1343,0.75
106,1343,0.69
108,1343,0.77
116,1343,0.63
117,1343,0.74
506,1343,0.82
507,1343,0.57
805,1343,0.66
834,1343,0.6
835,1343,0.54
857,1343,0.77
927,1343,0.82
935,1343,0.64
936,1343,0.78
938,1343,0.65
942,1343,0.75
971,1343,0.56
973,1343,0.54
975,1343,0.54
1060,1343,0.71
1132,1343,0.63
1134,1343,0.57
1135,1343,0.55
1155,1343,0.51
1158,1343,0.61
1163,1343,0.61
1170,1343,0.57
1204,1343,0.77
1268,1343,0.57
100,1344,0.76
102,1344,0.61
103,1344,0.63
805,1344,0.58
806,1344,0.66
814,1344,0.61
834,1344,0.6
927,1344,0.83
971,1344,0.54
972,1344,0.63
973,1344,0.7
975,1344,0.73
1060,1344,0.82
1074,1344,0.77
1132,1344,0.82
1135,1344,0.62
1136,1344,0.64
1137,1344,0.66
1138,1344,0.53
1153,1344,0.55
1155,1344,0.68
1156,1344,0.56
1204,1344,0.95
1215,1344,0.57
1217,1344,0.59
1268,1344,0.55
1269,1344,0.69
100,1346,0.68
102,1346,0.79
105,1346,0.57
106,1346,0.58
806,1346,0.51
834,1346,0.59
1060,1346,0.71
1132,1346,0.7
1137,1346,0.63
1138,1346,0.77
1141,1346,0.74
1153,1346,0.58
1155,1346,0.6
1156,1346,0.6
1158,1346,0.59
1159,1346,0.6
1204,1346,0.69
1215,1346,0.64
1217,1346,0.7
1268,1346,0.87
1269,1346,0.51
1273,1346,0.51
1274,1346,0.51
1279,1346,0.52
1332,1346,0.65
1334,1346,0.51
1336,1346,0.61
1337,1346,0.62
1343,1346,0.62
1344,1346,0.71
104,1347,0.62
107,1347,0.74
835,1347,0.59
1170,1347,0.54
1216,1347,0.53
1218,1347,0.53
1338,1347,0.72
1339,1347,0.72
1340,1347,0.63
1342,1347,0.72
492,1348,0.53
840,1348,0.52
848,1348,0.59
103,1349,0.7
107,1349,0.52
117,1349,0.63
507,1349,0.66
805,1349,0.59
835,1349,0.52
1170,1349,0.54
1340,1349,0.76
1341,1349,0.65
1342,1349,0.63
100,1350,0.58
102,1350,0.76
834,1350,0.59
848,1350,0.52
936,1350,0.59
938,1350,0.57
942,1350,0.58
1060,1350,0.68
1132,1350,0.58
1153,1350,0.6
1155,1350,0.6
1156,1350,0.6
1159,1350,0.61
1160,1350,0.61
1164,1350,0.61
1166,1350,0.58
1215,1350,0.6
1217,1350,0.6
1268,1350,0.75
1278,1351,0.51
1279,1351,0.53
805,1352,0.51
809,1352,0.67
835,1352,0.65
1134,1352,0.82
1136,1352,0.61
1170,1352,0.64
1216,1352,0.64
1218,1352,0.68
1228,1352,0.65
1230,1352,0.63
1283,1352,0.51
1289,1352,0.52
1333,1352,0.62
1338,1352,0.88
1339,1352,0.75
1340,1352,0.8
1342,1352,0.64
1261,1353,0.71
1272,1353,0.51
1273,1353,0.6
1274,1353,0.6
1275,1353,0.51
1278,1353,0.52
1280,1353,0.53
1283,1353,0.54
101,1360,0.54
953,1361,0.51
976,1361,0.62
806,1362,0.57
818,1362,0.88
927,1362,0.52
971,1362,0.58
972,1362,0.52
973,1362,0.58
975,1362,0.61
977,1362,0.55
1060,1362,0.54
1074,1362,0.66
1132,1362,0.65
1136,1362,0.62
1137,1362,0.76
1138,1362,0.61
1204,1362,0.85
1268,1362,0.84
1332,1362,0.87
1334,1362,0.73
1335,1362,0.73
1336,1362,0.88
1337,1362,0.88
1341,1362,0.65
1343,1362,0.84
1344,1362,0.89
1346,1362,0.54
631,1363,0.53
632,1363,0.52
953,1363,0.57
953,1364,0.61
518,1365,0.55
667,1365,0.56
668,1365,0.58
671,1365,0.52
672,1365,0.57
677,1365,0.51
678,1365,0.56
803,1365,0.61
841,1365,0.52
979,1365,0.52
102,1367,0.55
103,1367,0.84
105,1367,0.88
106,1367,0.55
486,1367,0.52
805,1367,0.56
806,1367,0.87
861,1367,0.54
971,1367,0.54
1074,1367,0.86
1134,1367,0.51
1136,1367,0.76
1137,1367,0.56
1138,1367,0.51
1139,1367,0.74
1204,1367,0.52
1268,1367,0.83
1332,1367,0.86
1334,1367,0.87
1335,1367,0.87
1336,1367,0.86
1337,1367,0.71
1338,1367,0.51
1340,1367,0.7
1341,1367,0.84
1343,1367,0.86
1344,1367,0.73
100,1378,0.67
102,1378,0.88
106,1378,0.76
814,1378,0.67
834,1378,0.57
935,1378,0.64
936,1378,0.67
938,1378,0.67
942,1378,0.67
973,1378,0.69
1060,1378,0.87
1132,1378,0.51
1153,1378,0.59
1155,1378,0.55
1156,1378,0.58
1159,1378,0.58
1160,1378,0.58
1215,1378,0.71
1217,1378,0.71
1268,1378,0.95
1269,1378,0.56
1332,1378,0.51
1346,1378,0.63
1350,1378,0.58
1362,1378,0.64
104,1379,0.88
107,1379,0.84
835,1379,0.65
1134,1379,0.71
1170,1379,0.62
1216,1379,0.71
1333,1379,0.61
1338,1379,0.87
1339,1379,0.73
1340,1379,0.6
1347,1379,0.54
1352,1379,0.64
100,1380,0.67
102,1380,0.88
106,1380,0.67
108,1380,0.59
935,1380,0.64
936,1380,0.67
973,1380,0.69
1060,1380,0.84
1132,1380,0.67
1138,1380,0.62
1141,1380,0.68
1153,1380,0.59
1155,1380,0.59
1156,1380,0.59
1159,1380,0.58
1160,1380,0.58
1215,1380,0.71
1217,1380,0.71
1268,1380,0.96
1269,1380,0.52
1332,1380,0.52
1337,1380,0.61
1343,1380,0.52
1344,1380,0.62
1346,1380,0.67
1350,1380,0.58
1362,1380,0.67
104,1381,0.85
809,1381,0.65
835,1381,0.65
1134,1381,0.78
1136,1381,0.57
1170,1381,0.64
1216,1381,0.66
1218,1381,0.71
1228,1381,0.66
1230,1381,0.63
1333,1381,0.61
1338,1381,0.88
1339,1381,0.76
1340,1381,0.8
1347,1381,0.56
1352,1381,0.67
104,1382,0.59
107,1382,0.58
1219,1382,0.7
1333,1382,0.61
1338,1382,0.59
104,1383,0.6
107,1383,0.6
109,1383,0.55
939,1383,0.53
1220,1383,0.7
1333,1383,0.83
1338,1383,0.61
1219,1384,0.66
1220,1384,0.65
1221,1384,0.7
1224,1384,0.65
1333,1384,0.61
1338,1384,0.61
104,1385,0.78
107,1385,0.61
109,1385,0.56
860,1385,0.52
939,1385,0.55
1220,1385,0.65
1222,1385,0.7
1333,1385,0.88
104,1386,0.57
107,1386,0.57
1333,1386,0.6
1338,1386,0.58
1219,1387,0.63
1220,1387,0.67
1221,1387,0.65
1222,1387,0.64
1224,1387,0.7
1229,1387,0.64
1333,1387,0.8
1338,1387,0.61
104,1388,0.56
107,1388,0.57
860,1388,0.52
870,1388,0.52
1225,1388,0.64
104,1389,0.56
107,1389,0.57
870,1389,0.55
893,1389,0.53
1333,1389,0.6
1338,1389,0.58
860,1390,0.74
886,1390,0.61
894,1390,0.53
1223,1390,0.65
1227,1390,0.7
1333,1390,0.6
1338,1390,0.58
104,1391,0.87
107,1391,0.87
809,1391,0.64
835,1391,0.64
1134,1391,0.78
1170,1391,0.62
1216,1391,0.69
1218,1391,0.68
1228,1391,0.71
1347,1391,0.54
1352,1391,0.65
104,1392,0.79
107,1392,0.61
109,1392,0.56
939,1392,0.54
1333,1392,0.88
1338,1392,0.62
104,1393,0.88
809,1393,0.64
835,1393,0.65
1134,1393,0.71
1170,1393,0.62
1216,1393,0.69
1218,1393,0.64
1222,1393,0.55
1333,1393,0.66
1338,1393,0.85
1339,1393,0.74
1340,1393,0.6
1342,1393,0.51
1347,1393,0.54
1352,1393,0.64
104,1394,0.8
1216,1394,0.65
1218,1394,0.63
1220,1394,0.63
1222,1394,0.65
1228,1394,0.64
1229,1394,0.66
1230,1394,0.66
1333,1394,0.84
1352,1394,0.62
104,1395,0.58
107,1395,0.57
1333,1395,0.6
1338,1395,0.58
104,1396,0.57
107,1396,0.57
1333,1396,0.58
1338,1396,0.58
1219,1397,0.7
1221,1397,0.65
1223,1397,0.65
1224,1397,0.64
1333,1397,0.61
1338,1397,0.59
104,1398,0.6
107,1398,0.58
1219,1398,0.7
1220,1398,0.63
1333,1398,0.61
104,1399,0.58
107,1399,0.57
1219,1399,0.66
1333,1399,0.6
1338,1399,0.58
1219,1400,0.65
1220,1400,0.63
1221,1400,0.64
1224,1400,0.65
1252,1400,0.55
1253,1400,0.63
1333,1400,0.61
1338,1400,0.59
104,1401,0.61
107,1401,0.61
109,1401,0.53
860,1401,0.52
939,1401,0.54
1220,1401,0.65
1221,1401,0.63
1222,1401,0.65
1333,1401,0.84
104,1402,0.58
107,1402,0.57
886,1402,0.62
894,1402,0.63
1333,1402,0.6
1338,1402,0.58
809,1403,0.64
835,1403,0.64
860,1403,0.52
1134,1403,0.78
1170,1403,0.62
1216,1403,0.68
1218,1403,0.68
1228,1403,0.69
1333,1403,0.61
1338,1403,0.88
1339,1403,0.77
1340,1403,0.8
1342,1403,0.62
1347,1403,0.54
1352,1403,0.65
103,1404,0.7
104,1404,0.79
107,1404,0.82
487,1404,0.51
805,1404,0.64
809,1404,0.64
835,1404,0.64
1134,1404,0.86
1170,1404,0.67
1216,1404,0.63
1218,1404,0.65
1347,1404,0.54
1349,1404,0.54
1352,1404,0.65
1367,1404,0.54
104,1405,0.84
107,1405,0.79
109,1405,0.54
835,1405,0.62
1134,1405,0.53
1216,1405,0.65
1333,1405,0.8
1338,1405,0.81
1339,1405,0.62
1340,1405,0.51
1347,1405,0.51
1352,1405,0.64
104,1406,0.57
886,1406,0.63
893,1406,0.53
894,1406,0.66
918,1406,0.61
1239,1406,0.66
1243,1406,0.71
1333,1406,0.6
1338,1406,0.58
104,1407,0.6
107,1407,0.57
1219,1407,0.68
1221,1407,0.65
1223,1407,0.65
1224,1407,0.51
1227,1407,0.63
1333,1407,0.6
104,1408,0.58
107,1408,0.57
886,1408,0.61
1333,1408,0.6
1338,1408,0.58
104,1409,0.58
107,1409,0.57
886,1409,0.63
894,1409,0.61
1223,1409,0.65
1333,1409,0.6
1338,1409,0.58
103,1410,0.86
105,1410,0.82
486,1410,0.54
487,1410,0.51
805,1410,0.63
806,1410,0.63
1074,1410,0.62
1134,1410,0.54
1136,1410,0.83
1139,1410,0.76
1140,1410,0.74
1268,1410,0.52
1332,1410,0.71
1334,1410,0.87
1335,1410,0.87
1336,1410,0.68
1337,1410,0.65
1349,1410,0.54
1362,1410,0.66
1367,1410,0.92
104,1411,0.88
107,1411,0.84
835,1411,0.65
1134,1411,0.71
1170,1411,0.62
1216,1411,0.69
1218,1411,0.64
1333,1411,0.61
1338,1411,0.87
1339,1411,0.73
1347,1411,0.54
1352,1411,0.64
104,1412,0.88
107,1412,0.82
109,1412,0.54
809,1412,0.64
835,1412,0.64
1134,1412,0.63
1216,1412,0.67
1218,1412,0.65
1222,1412,0.63
1333,1412,0.79
1338,1412,0.85
1339,1412,0.65
1340,1412,0.51
1342,1412,0.51
1347,1412,0.53
1352,1412,0.65
487,1413,0.51
805,1413,0.63
809,1413,0.63
835,1413,0.65
1134,1413,0.84
1136,1413,0.81
1170,1413,0.65
1216,1413,0.65
1218,1413,0.65
1228,1413,0.65
1230,1413,0.66
1333,1413,0.6
1334,1413,0.52
1335,1413,0.51
1338,1413,0.83
1339,1413,0.63
1340,1413,0.83
1341,1413,0.69
1342,1413,0.76
1347,1413,0.56
1349,1413,0.53
1352,1413,0.64
103,1414,0.65
104,1414,0.8
107,1414,0.87
805,1414,0.61
835,1414,0.67
860,1414,0.52
1134,1414,0.83
1144,1414,0.55
1145,1414,0.64
1170,1414,0.64
1216,1414,0.66
1218,1414,0.64
1333,1414,0.61
1347,1414,0.58
1349,1414,0.53
1352,1414,0.65
104,1415,0.58
107,1415,0.57
1333,1415,0.6
1338,1415,0.58
1219,1416,0.66
1221,1416,0.51
1223,1416,0.65
1227,1416,0.65
1333,1416,0.6
1338,1416,0.58
104,1417,0.57
107,1417,0.57
860,1417,0.52
1254,1417,0.71
1333,1417,0.6
104,1418,0.57
107,1418,0.57
886,1418,0.61
893,1418,0.53
894,1418,0.63
1333,1418,0.6
1338,1418,0.58
1216,1419,0.63
1218,1419,0.55
1220,1419,0.63
1222,1419,0.64
1224,1419,0.55
1228,1419,0.63
1333,1419,0.84
1338,1419,0.72
1339,1419,0.51
104,1420,0.79
107,1420,0.61
109,1420,0.56
860,1420,0.52
1216,1420,0.63
1220,1420,0.65
1222,1420,0.69
1224,1420,0.63
104,1421,0.61
107,1421,0.6
109,1421,0.53
939,1421,0.54
1333,1421,0.84
1338,1421,0.62
101,1422,0.61
660,1422,0.51
666,1422,0.61
1358,1422,0.7
1360,1422,0.51
1361,1422,0.68
805,1423,0.68
806,1423,0.67
810,1423,0.6
812,1423,0.52
814,1423,0.59
854,1423,0.52
935,1423,0.51
1132,1423,0.63
1271,1423,0.55
1273,1423,0.52
1274,1423,0.53
1275,1423,0.56
1276,1423,0.56
1277,1423,0.55
1280,1423,0.56
1281,1423,0.55
1282,1423,0.52
517,1448,0.66
521,1448,0.7
1070,1448,0.55
93,1449,0.56
109,1449,0.57
492,1449,0.61
513,1449,0.52
514,1449,0.58
515,1449,0.57
516,1449,0.57
517,1449,0.56
518,1449,0.57
519,1449,0.6
520,1449,0.61
521,1449,0.56
522,1449,0.57
542,1449,0.54
543,1449,0.53
544,1449,0.56
545,1449,0.53
546,1449,0.54
547,1449,0.58
548,1449,0.57
549,1449,0.58
550,1449,0.58
551,1449,0.55
552,1449,0.52
835,1449,0.7
939,1449,0.61
1338,1449,0.57
1352,1449,0.55
1379,1449,0.53
1381,1449,0.55
1385,1449,0.53
1419,1449,0.54
1420,1449,0.54
100,1450,0.6
102,1450,0.52
486,1450,0.55
506,1450,0.55
810,1450,0.59
972,1450,0.53
1060,1450,0.56
1074,1450,0.61
1204,1450,0.53
1269,1450,0.75
1271,1450,0.65
1272,1450,0.71
1273,1450,0.6
1274,1450,0.61
1275,1450,0.7
1276,1450,0.79
1277,1450,0.66
1278,1450,0.72
1279,1450,0.75
1280,1450,0.68
1281,1450,0.65
1282,1450,0.68
1283,1450,0.7
1423,1450,0.51
483,1473,0.53
503,1473,0.53
843,1473,0.58
939,1473,0.58
336,1478,0.6
413,1478,0.6
478,1478,0.6
498,1478,0.6
515,1478,0.51
800,1478,0.6
970,1478,0.62
1072,1478,0.67
100,1479,0.51
103,1479,0.53
105,1479,0.57
486,1479,0.54
492,1479,0.64
802,1479,0.6
808,1479,0.6
810,1479,0.55
840,1479,0.56
844,1479,0.54
846,1479,0.57
847,1479,0.63
848,1479,0.67
851,1479,0.55
854,1479,0.63
856,1479,0.66
857,1479,0.73
927,1479,0.53
971,1479,0.73
972,1479,0.57
1074,1479,0.68
1132,1479,0.53
1155,1479,0.62
1156,1479,0.52
1158,1479,0.64
1170,1479,0.62
1204,1479,0.73
1346,1479,0.52
1423,1479,0.54
1450,1479,0.67
100,1503,0.68
102,1503,0.77
103,1503,0.78
105,1503,0.82
106,1503,0.69
108,1503,0.97
116,1503,0.96
506,1503,0.59
834,1503,0.52
927,1503,0.64
935,1503,0.63
936,1503,0.56
938,1503,0.6
942,1503,0.61
1060,1503,0.85
1074,1503,0.84
1136,1503,0.76
1137,1503,0.79
1138,1503,0.58
1139,1503,0.64
1153,1503,0.51
1154,1503,0.53
1157,1503,0.54
1158,1503,0.66
1161,1503,0.52
1162,1503,0.53
1163,1503,0.66
1165,1503,0.53
1268,1503,0.56
1269,1503,0.76
1272,1503,0.52
1332,1503,0.95
1334,1503,0.81
1335,1503,0.79
1336,1503,0.95
1337,1503,0.96
1340,1503,0.56
1341,1503,0.76
1343,1503,0.95
1344,1503,0.96
1410,1503,0.54
1450,1503,0.65
1479,1503,0.66
486,1506,0.56
490,1506,0.61
802,1506,0.53
808,1506,0.54
835,1506,0.62
840,1506,0.58
842,1506,0.51
844,1506,0.57
845,1506,0.67
846,1506,0.59
847,1506,0.66
848,1506,0.63
850,1506,0.53
851,1506,0.56
856,1506,0.64
971,1506,0.7
972,1506,0.8
977,1506,0.8
1074,1506,0.59
